"method","arm","dataset","sample.size","effect_size","truth.model","time.seconds","timed.out","stalled"
"MRGN","CSa",1231,150,"medium","M0.1",0.0350260734558105,FALSE,FALSE
"MRGN","CSa",1232,150,"medium","M1.1",0.038283109664917,FALSE,FALSE
"MRGN","CSa",1233,150,"medium","M2.1",0.0204918384552002,FALSE,FALSE
"MRGN","CSa",1234,150,"medium","M3",0.0524168014526367,FALSE,FALSE
"MRGN","CSa",1235,150,"medium","M4",0.0280148983001709,FALSE,FALSE
"MRGN","CSa",1236,300,"medium","M0.1",0.0310640335083008,FALSE,FALSE
"MRGN","CSa",1237,300,"medium","M1.1",0.0355968475341797,FALSE,FALSE
"MRGN","CSa",1238,300,"medium","M2.1",0.0281870365142822,FALSE,FALSE
"MRGN","CSa",1239,300,"medium","M3",0.0190141201019287,FALSE,FALSE
"MRGN","CSa",1240,300,"medium","M4",0.0230259895324707,FALSE,FALSE
"MRGN","CSa",1241,670,"medium","M0.1",0.0352520942687988,FALSE,FALSE
"MRGN","CSa",1242,670,"medium","M1.1",0.0180931091308594,FALSE,FALSE
"MRGN","CSa",1243,670,"medium","M2.1",0.0399830341339111,FALSE,FALSE
"MRGN","CSa",1244,670,"medium","M3",0.0558300018310547,FALSE,FALSE
"MRGN","CSa",1245,670,"medium","M4",0.0335500240325928,FALSE,FALSE
"MRGN","CSa",1246,1000,"medium","M0.1",0.0533149242401123,FALSE,FALSE
"MRGN","CSa",1247,1000,"medium","M1.1",0.0744969844818115,FALSE,FALSE
"MRGN","CSa",1248,1000,"medium","M2.1",0.0535039901733398,FALSE,FALSE
"MRGN","CSa",1249,1000,"medium","M3",0.0345039367675781,FALSE,FALSE
"MRGN","CSa",1250,1000,"medium","M4",0.040280818939209,FALSE,FALSE
"MRGN","CSa",1251,50,"large","M0.1",0.0327930450439453,FALSE,FALSE
"MRGN","CSa",1252,50,"large","M1.1",0.021111011505127,FALSE,FALSE
"MRGN","CSa",1253,50,"large","M2.1",0.0175580978393555,FALSE,FALSE
"MRGN","CSa",1254,50,"large","M3",0.0295848846435547,FALSE,FALSE
"MRGN","CSa",1255,50,"large","M4",0.018082857131958,FALSE,FALSE
"MRGN","CSa",1256,150,"large","M0.1",0.0315070152282715,FALSE,FALSE
"MRGN","CSa",1257,150,"large","M1.1",0.0347030162811279,FALSE,FALSE
"MRGN","CSa",1258,150,"large","M2.1",0.0287809371948242,FALSE,FALSE
"MRGN","CSa",1259,150,"large","M3",0.0277559757232666,FALSE,FALSE
"MRGN","CSa",1260,150,"large","M4",0.0414860248565674,FALSE,FALSE
"MRGN","CSa",1261,300,"large","M0.1",0.023252010345459,FALSE,FALSE
"MRGN","CSa",1262,300,"large","M1.1",0.0364539623260498,FALSE,FALSE
"MRGN","CSa",1263,300,"large","M2.1",0.036491870880127,FALSE,FALSE
"MRGN","CSa",1264,300,"large","M3",0.035269021987915,FALSE,FALSE
"MRGN","CSa",1265,300,"large","M4",0.0301189422607422,FALSE,FALSE
"MRGN","CSa",1266,670,"large","M0.1",0.0292651653289795,FALSE,FALSE
"MRGN","CSa",1267,670,"large","M1.1",0.0319459438323975,FALSE,FALSE
"MRGN","CSa",1268,670,"large","M2.1",0.0741951465606689,FALSE,FALSE
"MRGN","CSa",1269,670,"large","M3",0.0884480476379395,FALSE,FALSE
"MRGN","CSa",1270,670,"large","M4",0.0990569591522217,FALSE,FALSE
"MRGN","CSa",1271,1000,"large","M0.1",0.054149866104126,FALSE,FALSE
"MRGN","CSa",1272,1000,"large","M1.1",0.0812270641326904,FALSE,FALSE
"MRGN","CSa",1273,1000,"large","M2.1",0.0934789180755615,FALSE,FALSE
"MRGN","CSa",1274,1000,"large","M3",0.0615901947021484,FALSE,FALSE
"MRGN","CSa",1275,1000,"large","M4",0.0528881549835205,FALSE,FALSE
"MRGN","CSa",1276,50,"small","M0.1",0.0204868316650391,FALSE,FALSE
"MRGN","CSa",1277,50,"small","M1.1",0.0258269309997559,FALSE,FALSE
"MRGN","CSa",1278,50,"small","M2.1",0.0198569297790527,FALSE,FALSE
"MRGN","CSa",1279,50,"small","M3",0.0332999229431152,FALSE,FALSE
"MRGN","CSa",1280,50,"small","M4",0.0224740505218506,FALSE,FALSE
"MRGN","CSa",1281,150,"small","M0.1",0.0268750190734863,FALSE,FALSE
"MRGN","CSa",1282,150,"small","M1.1",0.0324327945709229,FALSE,FALSE
"MRGN","CSa",1283,150,"small","M2.1",0.0387520790100098,FALSE,FALSE
"MRGN","CSa",1284,150,"small","M3",0.0292439460754395,FALSE,FALSE
"MRGN","CSa",1285,150,"small","M4",0.0288879871368408,FALSE,FALSE
"MRGN","CSa",1286,300,"small","M0.1",0.0317831039428711,FALSE,FALSE
"MRGN","CSa",1287,300,"small","M1.1",0.0300118923187256,FALSE,FALSE
"MRGN","CSa",1288,300,"small","M2.1",0.0407729148864746,FALSE,FALSE
"MRGN","CSa",1289,300,"small","M3",0.0270950794219971,FALSE,FALSE
"MRGN","CSa",1290,300,"small","M4",0.0318880081176758,FALSE,FALSE
"MRGN","CSa",1291,670,"small","M0.1",0.0354418754577637,FALSE,FALSE
"MRGN","CSa",1292,670,"small","M1.1",0.0200791358947754,FALSE,FALSE
"MRGN","CSa",1293,670,"small","M2.1",0.0335750579833984,FALSE,FALSE
"MRGN","CSa",1294,670,"small","M3",0.0410068035125732,FALSE,FALSE
"MRGN","CSa",1295,670,"small","M4",0.0399489402770996,FALSE,FALSE
"MRGN","CSa",1296,1000,"small","M0.1",0.0450129508972168,FALSE,FALSE
"MRGN","CSa",1297,1000,"small","M1.1",0.0400960445404053,FALSE,FALSE
"MRGN","CSa",1298,1000,"small","M2.1",0.053462028503418,FALSE,FALSE
"MRGN","CSa",1299,1000,"small","M3",0.0675780773162842,FALSE,FALSE
"MRGN","CSa",1300,1000,"small","M4",0.0502731800079346,FALSE,FALSE
"MRGN","CSa",1301,50,"medium","M0.1",0.0182249546051025,FALSE,FALSE
"MRGN","CSa",1302,50,"medium","M1.1",0.0233330726623535,FALSE,FALSE
"MRGN","CSa",1303,50,"medium","M2.1",0.0330541133880615,FALSE,FALSE
"MRGN","CSa",1304,50,"medium","M3",0.0434811115264893,FALSE,FALSE
"MRGN","CSa",1305,50,"medium","M4",0.0243818759918213,FALSE,FALSE
"MRGN","CSa",1306,150,"medium","M0.1",0.0290110111236572,FALSE,FALSE
"MRGN","CSa",1307,150,"medium","M1.1",0.0248658657073975,FALSE,FALSE
"MRGN","CSa",1308,150,"medium","M2.1",0.0272128582000732,FALSE,FALSE
"MRGN","CSa",1309,150,"medium","M3",0.0345609188079834,FALSE,FALSE
"MRGN","CSa",1310,150,"medium","M4",0.0345010757446289,FALSE,FALSE
"MRGN","CSa",1311,300,"medium","M0.1",0.0336289405822754,FALSE,FALSE
"MRGN","CSa",1312,300,"medium","M1.1",0.0332341194152832,FALSE,FALSE
"MRGN","CSa",1313,300,"medium","M2.1",0.0379700660705566,FALSE,FALSE
"MRGN","CSa",1314,300,"medium","M3",0.0389139652252197,FALSE,FALSE
"MRGN","CSa",1315,300,"medium","M4",0.0337131023406982,FALSE,FALSE
"MRGN","CSa",1316,670,"medium","M0.1",0.0253660678863525,FALSE,FALSE
"MRGN","CSa",1317,670,"medium","M1.1",0.0408501625061035,FALSE,FALSE
"MRGN","CSa",1318,670,"medium","M2.1",0.0270969867706299,FALSE,FALSE
"MRGN","CSa",1319,670,"medium","M3",0.05873703956604,FALSE,FALSE
"MRGN","CSa",1320,670,"medium","M4",0.0335409641265869,FALSE,FALSE
"MRGN","CSa",1321,1000,"medium","M0.1",0.0337190628051758,FALSE,FALSE
"MRGN","CSa",1322,1000,"medium","M1.1",0.0806009769439697,FALSE,FALSE
"MRGN","CSa",1323,1000,"medium","M2.1",0.119647026062012,FALSE,FALSE
"MRGN","CSa",1324,1000,"medium","M3",0.0411942005157471,FALSE,FALSE
"MRGN","CSa",1325,1000,"medium","M4",0.0330579280853271,FALSE,FALSE
"MRGN","CSa",1326,50,"large","M0.1",0.0231270790100098,FALSE,FALSE
"MRGN","CSa",1327,50,"large","M1.1",0.0208370685577393,FALSE,FALSE
"MRGN","CSa",1328,50,"large","M2.1",0.0211889743804932,FALSE,FALSE
"MRGN","CSa",1329,50,"large","M3",0.0198941230773926,FALSE,FALSE
"MRGN","CSa",1330,50,"large","M4",0.0213749408721924,FALSE,FALSE
"MRGN","CSa",1331,150,"large","M0.1",0.0294599533081055,FALSE,FALSE
"MRGN","CSa",1332,150,"large","M1.1",0.0448670387268066,FALSE,FALSE
"MRGN","CSa",1333,150,"large","M2.1",0.031001091003418,FALSE,FALSE
"MRGN","CSa",1334,150,"large","M3",0.056725025177002,FALSE,FALSE
"MRGN","CSa",1335,150,"large","M4",0.0548319816589355,FALSE,FALSE
"MRGN","CSa",1336,300,"large","M0.1",0.030832052230835,FALSE,FALSE
"MRGN","CSa",1337,300,"large","M1.1",0.0277929306030273,FALSE,FALSE
"MRGN","CSa",1338,300,"large","M2.1",0.030472993850708,FALSE,FALSE
"MRGN","CSa",1339,300,"large","M3",0.0170450210571289,FALSE,FALSE
"MRGN","CSa",1340,300,"large","M4",0.0319678783416748,FALSE,FALSE
"MRGN","CSa",1341,670,"large","M0.1",0.0258820056915283,FALSE,FALSE
"MRGN","CSa",1342,670,"large","M1.1",0.0408329963684082,FALSE,FALSE
"MRGN","CSa",1343,670,"large","M2.1",0.0346930027008057,FALSE,FALSE
"MRGN","CSa",1344,670,"large","M3",0.0251429080963135,FALSE,FALSE
"MRGN","CSa",1345,670,"large","M4",0.0308759212493896,FALSE,FALSE
"MRGN","CSa",1346,1000,"large","M0.1",0.0412609577178955,FALSE,FALSE
"MRGN","CSa",1347,1000,"large","M1.1",0.0386929512023926,FALSE,FALSE
"MRGN","CSa",1348,1000,"large","M2.1",0.0513510704040527,FALSE,FALSE
"MRGN","CSa",1349,1000,"large","M3",0.0425288677215576,FALSE,FALSE
"MRGN","CSa",1350,1000,"large","M4",0.0548279285430908,FALSE,FALSE
"MRGN","CSa",1351,50,"small","M0.1",0.0305581092834473,FALSE,FALSE
"MRGN","CSa",1352,50,"small","M1.1",0.0368988513946533,FALSE,FALSE
"MRGN","CSa",1353,50,"small","M2.1",0.0221149921417236,FALSE,FALSE
"MRGN","CSa",1354,50,"small","M3",0.0215690135955811,FALSE,FALSE
"MRGN","CSa",1355,50,"small","M4",0.0231871604919434,FALSE,FALSE
"MRGN","CSa",1356,150,"small","M0.1",0.0469088554382324,FALSE,FALSE
"MRGN","CSa",1357,150,"small","M1.1",0.0559189319610596,FALSE,FALSE
"MRGN","CSa",1358,150,"small","M2.1",0.0584390163421631,FALSE,FALSE
"MRGN","CSa",1359,150,"small","M3",0.0418531894683838,FALSE,FALSE
"MRGN","CSa",1360,150,"small","M4",0.0573019981384277,FALSE,FALSE
"MRGN","CSa",1361,300,"small","M0.1",0.030217170715332,FALSE,FALSE
"MRGN","CSa",1362,300,"small","M1.1",0.0321950912475586,FALSE,FALSE
"MRGN","CSa",1363,300,"small","M2.1",0.0319509506225586,FALSE,FALSE
"MRGN","CSa",1364,300,"small","M3",0.0323431491851807,FALSE,FALSE
"MRGN","CSa",1365,300,"small","M4",0.0322599411010742,FALSE,FALSE
"MRGN","CSa",1366,670,"small","M0.1",0.0590648651123047,FALSE,FALSE
"MRGN","CSa",1367,670,"small","M1.1",0.0386819839477539,FALSE,FALSE
"MRGN","CSa",1368,670,"small","M2.1",0.0432710647583008,FALSE,FALSE
"MRGN","CSa",1369,670,"small","M3",0.0413689613342285,FALSE,FALSE
"MRGN","CSa",1370,670,"small","M4",0.0554389953613281,FALSE,FALSE
"MRGN","CSa",1371,1000,"small","M0.1",0.0529420375823975,FALSE,FALSE
"MRGN","CSa",1372,1000,"small","M1.1",0.0352180004119873,FALSE,FALSE
"MRGN","CSa",1373,1000,"small","M2.1",0.05047607421875,FALSE,FALSE
"MRGN","CSa",1374,1000,"small","M3",0.0654258728027344,FALSE,FALSE
"MRGN","CSa",1375,1000,"small","M4",0.0432579517364502,FALSE,FALSE
"MRGN","CSa",1376,50,"medium","M0.1",0.0247690677642822,FALSE,FALSE
"MRGN","CSa",1377,50,"medium","M1.1",0.0206990242004395,FALSE,FALSE
"MRGN","CSa",1378,50,"medium","M2.1",0.0210139751434326,FALSE,FALSE
"MRGN","CSa",1379,50,"medium","M3",0.0270779132843018,FALSE,FALSE
"MRGN","CSa",1380,50,"medium","M4",0.0339000225067139,FALSE,FALSE
"MRGN","CSa",1381,150,"medium","M0.1",0.0628559589385986,FALSE,FALSE
"MRGN","CSa",1382,150,"medium","M1.1",0.0655350685119629,FALSE,FALSE
"MRGN","CSa",1383,150,"medium","M2.1",0.0515439510345459,FALSE,FALSE
"MRGN","CSa",1384,150,"medium","M3",0.0505938529968262,FALSE,FALSE
"MRGN","CSa",1385,150,"medium","M4",0.0469470024108887,FALSE,FALSE
"MRGN","CSa",1386,300,"medium","M0.1",0.0277760028839111,FALSE,FALSE
"MRGN","CSa",1387,300,"medium","M1.1",0.0232999324798584,FALSE,FALSE
"MRGN","CSa",1388,300,"medium","M2.1",0.0311379432678223,FALSE,FALSE
"MRGN","CSa",1389,300,"medium","M3",0.0467641353607178,FALSE,FALSE
"MRGN","CSa",1390,300,"medium","M4",0.0328929424285889,FALSE,FALSE
"MRGN","CSa",1391,670,"medium","M0.1",0.0346589088439941,FALSE,FALSE
"MRGN","CSa",1392,670,"medium","M1.1",0.039639949798584,FALSE,FALSE
"MRGN","CSa",1393,670,"medium","M2.1",0.0269129276275635,FALSE,FALSE
"MRGN","CSa",1394,670,"medium","M3",0.0450949668884277,FALSE,FALSE
"MRGN","CSa",1395,670,"medium","M4",0.0793070793151855,FALSE,FALSE
"MRGN","CSa",1396,1000,"medium","M0.1",0.0519430637359619,FALSE,FALSE
"MRGN","CSa",1397,1000,"medium","M1.1",0.0443599224090576,FALSE,FALSE
"MRGN","CSa",1398,1000,"medium","M2.1",0.0552217960357666,FALSE,FALSE
"MRGN","CSa",1399,1000,"medium","M3",0.0415880680084229,FALSE,FALSE
"MRGN","CSa",1400,1000,"medium","M4",0.0368971824645996,FALSE,FALSE
"MRGN","CSa",1401,50,"large","M0.1",0.0249648094177246,FALSE,FALSE
"MRGN","CSa",1402,50,"large","M1.1",0.0217649936676025,FALSE,FALSE
"MRGN","CSa",1403,50,"large","M2.1",0.026623010635376,FALSE,FALSE
"MRGN","CSa",1404,50,"large","M3",0.0213658809661865,FALSE,FALSE
"MRGN","CSa",1405,50,"large","M4",0.0218560695648193,FALSE,FALSE
"MRGN","CSa",1406,150,"large","M0.1",0.0656371116638184,FALSE,FALSE
"MRGN","CSa",1407,150,"large","M1.1",0.0462219715118408,FALSE,FALSE
"MRGN","CSa",1408,150,"large","M2.1",0.0250651836395264,FALSE,FALSE
"MRGN","CSa",1409,150,"large","M3",0.0581648349761963,FALSE,FALSE
"MRGN","CSa",1410,150,"large","M4",0.0750448703765869,FALSE,FALSE
"MRGN","CSa",1411,300,"large","M0.1",0.0248990058898926,FALSE,FALSE
"MRGN","CSa",1412,300,"large","M1.1",0.015423059463501,FALSE,FALSE
"MRGN","CSa",1413,300,"large","M2.1",0.029263973236084,FALSE,FALSE
"MRGN","CSa",1414,300,"large","M3",0.0268969535827637,FALSE,FALSE
"MRGN","CSa",1415,300,"large","M4",0.030102014541626,FALSE,FALSE
"MRGN","CSa",1416,670,"large","M0.1",0.0559790134429932,FALSE,FALSE
"MRGN","CSa",1417,670,"large","M1.1",0.0613100528717041,FALSE,FALSE
"MRGN","CSa",1418,670,"large","M2.1",0.0825579166412354,FALSE,FALSE
"MRGN","CSa",1419,670,"large","M3",0.0966291427612305,FALSE,FALSE
"MRGN","CSa",1420,670,"large","M4",0.0699348449707031,FALSE,FALSE
"MRGN","CSa",1421,1000,"large","M0.1",0.0326828956604004,FALSE,FALSE
"MRGN","CSa",1422,1000,"large","M1.1",0.0420560836791992,FALSE,FALSE
"MRGN","CSa",1423,1000,"large","M2.1",0.0445120334625244,FALSE,FALSE
"MRGN","CSa",1424,1000,"large","M3",0.0419929027557373,FALSE,FALSE
"MRGN","CSa",1425,1000,"large","M4",0.0724339485168457,FALSE,FALSE
"MRGN","CSa",1426,50,"small","M0.1",0.0208389759063721,FALSE,FALSE
"MRGN","CSa",1427,50,"small","M1.1",0.0239319801330566,FALSE,FALSE
"MRGN","CSa",1428,50,"small","M2.1",0.018535852432251,FALSE,FALSE
"MRGN","CSa",1429,50,"small","M3",0.0173180103302002,FALSE,FALSE
"MRGN","CSa",1430,50,"small","M4",0.0172338485717773,FALSE,FALSE
"MRGN","CSa",1431,150,"small","M0.1",0.0540850162506104,FALSE,FALSE
"MRGN","CSa",1432,150,"small","M1.1",0.0418679714202881,FALSE,FALSE
"MRGN","CSa",1433,150,"small","M2.1",0.0497848987579346,FALSE,FALSE
"MRGN","CSa",1434,150,"small","M3",0.0289509296417236,FALSE,FALSE
"MRGN","CSa",1435,150,"small","M4",0.0472900867462158,FALSE,FALSE
"MRGN","CSa",1436,300,"small","M0.1",0.0212891101837158,FALSE,FALSE
"MRGN","CSa",1437,300,"small","M1.1",0.0367329120635986,FALSE,FALSE
"MRGN","CSa",1438,300,"small","M2.1",0.0336818695068359,FALSE,FALSE
"MRGN","CSa",1439,300,"small","M3",0.0433440208435059,FALSE,FALSE
"MRGN","CSa",1440,300,"small","M4",0.0350852012634277,FALSE,FALSE
"MRGN","CSa",1441,670,"small","M0.1",0.0628941059112549,FALSE,FALSE
"MRGN","CSa",1442,670,"small","M1.1",0.0741720199584961,FALSE,FALSE
"MRGN","CSa",1443,670,"small","M2.1",0.0333349704742432,FALSE,FALSE
"MRGN","CSa",1444,670,"small","M3",0.0457870960235596,FALSE,FALSE
"MRGN","CSa",1445,670,"small","M4",0.0535979270935059,FALSE,FALSE
"MRGN","CSa",1446,1000,"small","M0.1",0.0559549331665039,FALSE,FALSE
"MRGN","CSa",1447,1000,"small","M1.1",0.0537810325622559,FALSE,FALSE
"MRGN","CSa",1448,1000,"small","M2.1",0.0597889423370361,FALSE,FALSE
"MRGN","CSa",1449,1000,"small","M3",0.0611178874969482,FALSE,FALSE
"MRGN","CSa",1450,1000,"small","M4",0.0562050342559814,FALSE,FALSE
"MRGN","CSa",1451,50,"medium","M0.1",0.0219430923461914,FALSE,FALSE
"MRGN","CSa",1452,50,"medium","M1.1",0.0233001708984375,FALSE,FALSE
"MRGN","CSa",1453,50,"medium","M2.1",0.0316629409790039,FALSE,FALSE
"MRGN","CSa",1454,50,"medium","M3",0.0237159729003906,FALSE,FALSE
"MRGN","CSa",1455,50,"medium","M4",0.0303609371185303,FALSE,FALSE
"MRGN","CSa",1456,150,"medium","M0.1",0.0303189754486084,FALSE,FALSE
"MRGN","CSa",1457,150,"medium","M1.1",0.04656982421875,FALSE,FALSE
